"","year","month","carrier_name","total_delay","delay_carrier","delay_weather","delay_nas","delay_security","delay_late"
"1591",2010,12,"ExpressJet Airlines Inc.",3927.53982300885,1011,136,1247,7,1527
"1592",2010,12,"Frontier Airlines Inc.",1674.0243902439,388,19,502,0,765
"1593",2010,12,"Hawaiian Airlines Inc.",2156.4,1263,12,9,3,870
"1594",2010,12,"Mesa Airlines Inc.",1592.08139534884,428,55,313,1,795
"1595",2010,12,"Pinnacle Airlines Inc.",2573.56349206349,923,109,564,1,978
"1596",2010,12,"SkyWest Airlines Inc.",6643.7972027972,1374,186,1544,8,3532
"1597",2010,12,"Southwest Airlines Co.",20129.4347826087,5812,571,2114,74,11558
"1598",2010,12,"United Air Lines Inc.",3074.5,757,86,1072,0,1159
"1599",2010,12,"US Airways Inc.",4217.35897435897,1316,168,1512,14,1208
"1600",2011,1,"AirTran Airways Corporation",2820.61538461538,747,101,695,0,1278
"1601",2011,1,"Alaska Airlines Inc.",1488.48,490,55,450,1,493
"1602",2011,1,"American Airlines Inc.",5212.96153846154,1982,375,1269,1,1587
"1603",2011,1,"American Eagle Airlines Inc.",2933.43609022556,858,232,872,0,971
"1604",2011,1,"Atlantic Southeast Airlines",2909.44628099174,1117,146,324,2,1321
"1605",2011,1,"Continental Air Lines Inc.",3221.98387096774,967,342,1224,23,666
"1606",2011,1,"Delta Air Lines Inc.",4921,1691,247,1399,1,1584
"1607",2011,1,"ExpressJet Airlines Inc.",2486.72807017544,693,155,818,8,812
"1608",2011,1,"Frontier Airlines Inc.",1750.07317073171,430,22,645,0,654
"1609",2011,1,"Hawaiian Airlines Inc.",1362.46666666667,949,31,3,0,380
"1610",2011,1,"JetBlue Airways",6285.42553191489,2214,82,1578,13,2399
"1611",2011,1,"Mesa Airlines Inc.",1283.17441860465,342,49,242,1,648
"1612",2011,1,"SkyWest Airlines Inc.",4802.15492957746,1084,150,1139,4,2425
"1613",2011,1,"Southwest Airlines Co.",13824.8985507246,4144,357,1598,71,7655
"1614",2011,1,"United Air Lines Inc.",2577.46575342466,644,93,921,19,901
"1615",2011,1,"US Airways Inc.",3394.94936708861,1024,150,1306,11,905
"1616",2011,2,"AirTran Airways Corporation",2094.29230769231,374,58,682,0,979
"1617",2011,2,"Alaska Airlines Inc.",1528.46,461,69,486,2,510
"1618",2011,2,"American Airlines Inc.",6421.85897435897,2048,666,1671,7,2031
"1619",2011,2,"American Eagle Airlines Inc.",3938.47014925373,1056,464,991,0,1427
"1620",2011,2,"Atlantic Southeast Airlines",2369.93220338983,861,129,352,2,1026
"1621",2011,2,"Continental Air Lines Inc.",2840.85714285714,767,211,1214,10,638
"1622",2011,2,"Delta Air Lines Inc.",4718.21100917431,1611,225,1378,1,1504
"1623",2011,2,"ExpressJet Airlines Inc.",4092.02542372881,1378,159,932,3,1620
"1624",2011,2,"Frontier Airlines Inc.",1657.80487804878,363,43,681,0,570
"1625",2011,2,"Hawaiian Airlines Inc.",1091.13333333333,684,0,1,0,406
"1626",2011,2,"JetBlue Airways",5703.44680851064,1839,54,1648,7,2156
"1627",2011,2,"Mesa Airlines Inc.",1157.95348837209,308,36,226,3,585
"1628",2011,2,"SkyWest Airlines Inc.",3686.57823129252,856,106,953,2,1769
"1629",2011,2,"Southwest Airlines Co.",12975.3768115942,3370,354,1790,49,7413
"1630",2011,2,"United Air Lines Inc.",2944.94520547945,775,117,992,0,1061
"1631",2011,2,"US Airways Inc.",3096.22784810127,928,119,1226,10,813
"1632",2011,3,"AirTran Airways Corporation",2930.70769230769,467,20,898,0,1546
"1633",2011,3,"Alaska Airlines Inc.",2372.9,895,103,502,4,869
"1634",2011,3,"American Airlines Inc.",5696.61538461538,2284,181,1503,2,1727
"1635",2011,3,"American Eagle Airlines Inc.",2845.22900763359,994,119,750,0,981
"1636",2011,3,"Atlantic Southeast Airlines",3903.51724137931,1394,98,523,3,1886
"1637",2011,3,"Continental Air Lines Inc.",3775.86666666667,1074,144,1543,13,1002
"1638",2011,3,"Delta Air Lines Inc.",5656.52631578947,1819,174,1707,2,1955
"1639",2011,3,"ExpressJet Airlines Inc.",3938.1186440678,1220,73,924,2,1719
"1640",2011,3,"Frontier Airlines Inc.",1491.59523809524,312,16,545,0,618
"1641",2011,3,"Hawaiian Airlines Inc.",1623.53333333333,864,1,2,0,756
"1642",2011,3,"Mesa Airlines Inc.",1200.1511627907,363,26,254,1,556
"1643",2011,3,"SkyWest Airlines Inc.",3787.39455782313,867,66,976,5,1874
"1644",2011,3,"Southwest Airlines Co.",13492.7916666667,3512,421,1766,32,7761
"1645",2011,3,"United Air Lines Inc.",3247.53424657534,703,58,1037,0,1449
"1646",2011,3,"US Airways Inc.",3293.79487179487,1031,54,1312,13,885
"1647",2011,4,"AirTran Airways Corporation",3252.671875,450,94,957,0,1752
"1648",2011,4,"Alaska Airlines Inc.",1086,395,20,339,6,325
"1649",2011,4,"American Airlines Inc.",8599.59259259259,2280,664,2689,1,2965
"1650",2011,4,"American Eagle Airlines Inc.",4333.21167883212,1166,300,1363,1,1503
"1651",2011,4,"Atlantic Southeast Airlines",4226.67826086956,1512,184,616,2,1914
"1652",2011,4,"Delta Air Lines Inc.",5543.15254237288,1681,258,1718,3,1884
"1653",2011,4,"Frontier Airlines Inc.",1332.3023255814,350,8,443,0,531
"1654",2011,4,"Hawaiian Airlines Inc.",941.733333333333,613,0,0,0,329
"1655",2011,4,"JetBlue Airways",7725.34042553191,2313,177,2657,10,2569
"1656",2011,4,"Mesa Airlines Inc.",1498,404,63,218,2,812
"1657",2011,4,"SkyWest Airlines Inc.",2720.60273972603,633,52,804,2,1229
"1658",2011,4,"Southwest Airlines Co.",16456.2083333333,4491,491,1901,53,9520
"1659",2011,4,"United Air Lines Inc.",3582.30136986301,750,80,1231,1,1521
"1660",2011,4,"US Airways Inc.",4487.55263157895,1223,145,1838,12,1270
"1661",2011,5,"AirTran Airways Corporation",2911.671875,442,31,933,0,1506
"1662",2011,5,"Alaska Airlines Inc.",1038.8,363,19,345,3,309
"1663",2011,5,"American Airlines Inc.",9459.20512820513,2675,1025,2499,2,3259
"1664",2011,5,"American Eagle Airlines Inc.",5205.37984496124,1295,608,1591,0,1712
"1665",2011,5,"Continental Air Lines Inc.",4513.01818181818,1214,164,2149,12,974
"1666",2011,5,"ExpressJet Airlines Inc.",4892.32456140351,1294,137,1581,4,1877
"1667",2011,5,"Frontier Airlines Inc.",2171.6875,457,73,786,0,856
"1668",2011,5,"Hawaiian Airlines Inc.",1446.53333333333,844,120,0,0,483
"1669",2011,5,"JetBlue Airways",4951.8,1348,69,1976,4,1555
"1670",2011,5,"Mesa Airlines Inc.",1257.58620689655,0,0,179,0,1079
"1671",2011,5,"SkyWest Airlines Inc.",2957.61111111111,658,109,800,8,1382
"1672",2011,5,"Southwest Airlines Co.",16940.3472222222,4208,862,2139,37,9694
"1673",2011,5,"United Air Lines Inc.",4882.91304347826,1042,193,1607,4,2037
"1674",2011,5,"US Airways Inc.",5492.63157894737,1634,138,2030,24,1668
"1675",2011,6,"AirTran Airways Corporation",4172.5,543,104,1390,0,2136
"1676",2011,6,"Alaska Airlines Inc.",879.641509433962,302,16,268,3,291
"1677",2011,6,"American Airlines Inc.",6816.525,2599,442,1589,6,2180
"1678",2011,6,"American Eagle Airlines Inc.",3499.36764705882,1027,363,965,0,1144
"1679",2011,6,"Atlantic Southeast Airlines",5317.69918699187,1851,230,713,8,2516
"1680",2011,6,"Continental Air Lines Inc.",4777.06779661017,1516,244,1756,14,1247
"1681",2011,6,"Delta Air Lines Inc.",6409.58196721311,2087,481,1729,2,2111
"1682",2011,6,"ExpressJet Airlines Inc.",4787.61538461538,1461,112,1175,13,2026
"1683",2011,6,"Frontier Airlines Inc.",1800.30612244898,446,41,526,0,787
"1684",2011,6,"Hawaiian Airlines Inc.",1145.2,799,2,5,0,338
"1685",2011,6,"JetBlue Airways",6452.62,2157,204,1798,4,2289
"1686",2011,6,"Mesa Airlines Inc.",1982.59756097561,809,80,209,3,882
"1687",2011,6,"Southwest Airlines Co.",13469.5416666667,3407,622,1628,42,7770
"1688",2011,6,"United Air Lines Inc.",6616.5,1704,181,1658,1,3074
"1689",2011,7,"AirTran Airways Corporation",4119.20967741936,591,57,1369,0,2102
"1690",2011,7,"Alaska Airlines Inc.",1117.94339622642,430,18,266,2,403
"1691",2011,7,"American Airlines Inc.",6888.4125,2718,415,1418,1,2336
"1692",2011,7,"American Eagle Airlines Inc.",3129.54411764706,981,206,860,0,1083
"1693",2011,7,"Continental Air Lines Inc.",4815.44642857143,1629,193,1727,11,1256
"1694",2011,7,"Delta Air Lines Inc.",6490.25619834711,2106,421,1665,2,2297
"1695",2011,7,"ExpressJet Airlines Inc.",5385.3652173913,1660,130,1144,7,2444
"1696",2011,7,"Frontier Airlines Inc.",2207.79245283019,447,106,772,0,883
"1697",2011,7,"Hawaiian Airlines Inc.",898.666666666667,648,0,5,0,246
"1698",2011,7,"JetBlue Airways",6180.22,2202,172,1613,7,2186
"1699",2011,7,"Mesa Airlines Inc.",2020.8313253012,595,82,194,4,1146
"1700",2011,7,"Southwest Airlines Co.",12009.75,3002,683,1670,15,6640
"1701",2011,7,"United Air Lines Inc.",6557.33333333333,1585,191,1413,0,3368
"1702",2011,7,"US Airways Inc.",6075.36111111111,1950,254,1993,12,1866
"1703",2011,8,"AirTran Airways Corporation",3249.40322580645,517,32,1111,0,1590
"1704",2011,8,"Alaska Airlines Inc.",1009.47169811321,362,23,277,10,339
"1705",2011,8,"American Airlines Inc.",7105.2,2660,500,1576,6,2363
"1706",2011,8,"American Eagle Airlines Inc.",2965.32116788321,1010,220,797,1,937
"1707",2011,8,"Atlantic Southeast Airlines",3439.56198347107,1329,115,465,3,1527
"1708",2011,8,"Delta Air Lines Inc.",4942.05737704918,1781,251,1292,1,1617
"1709",2011,8,"ExpressJet Airlines Inc.",3780.06837606838,1229,94,941,5,1511
"1710",2011,8,"Frontier Airlines Inc.",1201.64705882353,271,11,483,0,437
"1711",2011,8,"Hawaiian Airlines Inc.",945.133333333333,675,1,2,0,267
"1712",2011,8,"JetBlue Airways",9395.7,2692,408,2389,8,3899
"1713",2011,8,"Mesa Airlines Inc.",1514.89655172414,395,582,179,0,359
"1714",2011,8,"SkyWest Airlines Inc.",3484.74829931973,850,60,717,7,1850
"1715",2011,8,"Southwest Airlines Co.",11305.7361111111,2771,620,1665,27,6223
"1716",2011,8,"United Air Lines Inc.",4995.57142857143,1275,216,1334,1,2170
"1717",2011,8,"US Airways Inc.",5886.23287671233,1804,308,1952,20,1803
"1718",2011,9,"AirTran Airways Corporation",1756.77777777778,332,4,670,0,750
"1719",2011,9,"Alaska Airlines Inc.",831.8,294,32,230,9,268
"1720",2011,9,"American Airlines Inc.",5074.9,2030,323,1238,2,1482
"1721",2011,9,"American Eagle Airlines Inc.",1983.15789473684,668,130,632,0,554
"1722",2011,9,"Atlantic Southeast Airlines",2304.89256198347,932,72,343,1,957
"1723",2011,9,"Continental Air Lines Inc.",3394.33333333333,1037,104,1613,6,635
"1724",2011,9,"Delta Air Lines Inc.",2777.28225806452,1033,74,867,1,802
"1725",2011,9,"ExpressJet Airlines Inc.",3508.52631578947,1286,61,722,2,1438
"1726",2011,9,"Frontier Airlines Inc.",889.755102040816,252,18,343,0,277
"1727",2011,9,"Hawaiian Airlines Inc.",1042.06666666667,733,4,1,6,298
"1728",2011,9,"JetBlue Airways",4363.8,1362,56,1513,5,1428
"1729",2011,9,"Mesa Airlines Inc.",1137.31395348837,383,37,192,2,523
"1730",2011,9,"Southwest Airlines Co.",9566.63888888889,2328,447,1368,29,5395
"1731",2011,9,"United Air Lines Inc.",3099,844,90,1139,0,1026
"1732",2011,9,"US Airways Inc.",3618.75,1072,111,1435,10,992
"1733",2011,10,"AirTran Airways Corporation",1306.53968253968,329,3,469,0,506
"1734",2011,10,"Alaska Airlines Inc.",898.66,326,18,300,10,245
"1735",2011,10,"American Airlines Inc.",4645.24675324675,1954,191,1167,3,1330
"1736",2011,10,"American Eagle Airlines Inc.",1952.38636363636,667,160,546,0,579
"1737",2011,10,"Atlantic Southeast Airlines",1978.14754098361,855,46,238,1,839
"1738",2011,10,"Continental Air Lines Inc.",3057.88888888889,1010,128,1276,8,636
"1739",2011,10,"ExpressJet Airlines Inc.",2903.02564102564,1082,69,607,3,1141
"1740",2011,10,"Frontier Airlines Inc.",963.347826086957,239,3,354,0,366
"1741",2011,10,"Hawaiian Airlines Inc.",997.066666666667,727,0,6,2,262
"1742",2011,10,"JetBlue Airways",4843.47916666667,1492,139,1576,8,1628
"1743",2011,10,"Mesa Airlines Inc.",866.952380952381,353,18,127,2,367
"1744",2011,10,"SkyWest Airlines Inc.",2209.97931034483,557,38,484,2,1129
"1745",2011,10,"Southwest Airlines Co.",7816.01388888889,2180,285,1066,21,4263
"1746",2011,10,"United Air Lines Inc.",3084.60294117647,882,59,1035,0,1108
"1747",2011,10,"US Airways Inc.",2609.47435897436,860,40,1056,7,646
"1748",2011,11,"AirTran Airways Corporation",1538.19047619048,359,5,536,0,637
"1749",2011,11,"Alaska Airlines Inc.",1582.58,469,91,469,5,549
"1750",2011,11,"American Airlines Inc.",4558.73076923077,1774,119,1450,0,1215
"1751",2011,11,"American Eagle Airlines Inc.",2078.32352941176,681,106,740,0,552
"1752",2011,11,"Atlantic Southeast Airlines",2034.27559055118,891,57,233,2,851
"1753",2011,11,"Continental Air Lines Inc.",2645.64912280702,790,88,1117,1,651
"1754",2011,11,"Delta Air Lines Inc.",2434.29752066116,958,35,739,1,701
"1755",2011,11,"ExpressJet Airlines Inc.",2879.08403361345,922,33,734,1,1189
"1756",2011,11,"Frontier Airlines Inc.",828.382978723404,249,3,261,0,315
"1757",2011,11,"Hawaiian Airlines Inc.",1177.8,824,3,22,6,322
"1758",2011,11,"JetBlue Airways",2639.6170212766,935,14,787,3,901
"1759",2011,11,"Mesa Airlines Inc.",741.481927710843,321,10,136,3,271
"1760",2011,11,"SkyWest Airlines Inc.",2898.88513513513,571,47,781,2,1498
"1761",2011,11,"Southwest Airlines Co.",6136.52777777778,1845,217,852,21,3201
"1762",2011,11,"United Air Lines Inc.",2747.28985507246,702,13,997,0,1035
"1763",2011,11,"US Airways Inc.",2266.03947368421,828,34,790,9,605
"1764",2011,12,"AirTran Airways Corporation",1293.14516129032,305,1,407,0,580
"1765",2011,12,"Alaska Airlines Inc.",1318.96,394,60,436,3,425
"1766",2011,12,"American Airlines Inc.",4323.91358024691,1957,179,993,0,1195
"1767",2011,12,"American Eagle Airlines Inc.",2230.27272727273,773,169,586,0,702
"1768",2011,12,"Atlantic Southeast Airlines",2329.79166666667,970,63,297,2,997
"1769",2011,12,"Continental Air Lines Inc.",3110.63793103448,1087,68,1150,0,806
"1770",2011,12,"Delta Air Lines Inc.",2716.39344262295,1056,53,770,0,837
"1771",2011,12,"ExpressJet Airlines Inc.",4263.63333333333,1306,175,901,2,1880
"1772",2011,12,"Frontier Airlines Inc.",1899.04081632653,446,32,798,0,622
"1773",2011,12,"Hawaiian Airlines Inc.",1343.73333333333,887,17,11,0,428
"1774",2011,12,"JetBlue Airways",3435,1224,28,905,5,1273
"1775",2011,12,"Mesa Airlines Inc.",748.523255813953,328,27,128,3,263
"1776",2011,12,"SkyWest Airlines Inc.",3164.30769230769,691,110,712,4,1647
"1777",2011,12,"Southwest Airlines Co.",7151.02777777778,2077,253,1082,20,3719
"1778",2011,12,"United Air Lines Inc.",2682.83098591549,932,57,698,0,996
"1779",2011,12,"US Airways Inc.",2211.48684210526,883,23,739,8,558
"1780",2012,1,"AirTran Airways Corporation",1676.54838709677,336,16,630,0,694
"1781",2012,1,"Alaska Airlines Inc.",2262.86,556,308,608,3,788
"1782",2012,1,"American Airlines Inc.",3886.20731707317,1663,205,1023,5,991
"1783",2012,1,"American Eagle Airlines Inc.",2200.17482517483,642,301,612,1,645
"1784",2012,1,"Delta Air Lines Inc.",2928.34677419355,1055,129,862,1,882
"1785",2012,1,"ExpressJet Airlines Inc.",4596.25161290323,1620,308,694,3,1972
"1786",2012,1,"Frontier Airlines Inc.",1399.95918367347,314,43,544,0,499
"1787",2012,1,"Hawaiian Airlines Inc.",1488.86666666667,1005,137,14,3,330
"1788",2012,1,"JetBlue Airways",3564.44897959184,1320,21,880,3,1341
"1789",2012,1,"SkyWest Airlines Inc.",2933.47945205479,658,85,806,2,1383
"1790",2012,1,"Southwest Airlines Co.",7038.625,1914,415,1279,11,3419
"1791",2012,1,"United Air Lines Inc.",4493.5,1332,228,1405,0,1528
"1792",2012,1,"US Airways Inc.",2689.58974358974,875,44,1065,12,693
"1793",2012,1,"Virgin America",4326.23076923077,635,382,2083,18,1208
"1794",2012,2,"AirTran Airways Corporation",1065.10169491525,298,5,374,0,388
"1795",2012,2,"Alaska Airlines Inc.",962.76,336,24,289,4,310
"1796",2012,2,"American Airlines Inc.",3284.76829268293,1460,88,778,2,957
"1797",2012,2,"American Eagle Airlines Inc.",1779.95714285714,564,191,482,2,542
"1798",2012,2,"Delta Air Lines Inc.",2141.74166666667,920,64,538,3,617
"1799",2012,2,"ExpressJet Airlines Inc.",4207.25,1640,249,546,13,1759
"1800",2012,2,"Frontier Airlines Inc.",1581.18,428,7,577,0,570
"1801",2012,2,"Hawaiian Airlines Inc.",1524.73333333333,892,50,8,1,573
"1802",2012,2,"JetBlue Airways",2636.36734693878,1066,5,696,3,866
"1803",2012,2,"Mesa Airlines Inc.",655.780487804878,155,16,129,2,353
"1804",2012,2,"SkyWest Airlines Inc.",2180.69387755102,568,65,557,2,989
"1805",2012,2,"Southwest Airlines Co.",5191.19178082192,1714,180,789,13,2494
"1806",2012,2,"United Air Lines Inc.",3549.16279069767,1085,62,1120,6,1276
"1807",2012,2,"US Airways Inc.",1812.625,643,21,645,12,493
"1808",2012,2,"Virgin America",1155.53846153846,261,175,442,2,276
"1809",2012,3,"AirTran Airways Corporation",1354.1186440678,351,15,463,0,525
"1810",2012,3,"Alaska Airlines Inc.",1652.60784313725,473,31,543,4,601
"1811",2012,3,"American Airlines Inc.",5950.54320987654,1782,342,1428,3,2396
"1812",2012,3,"American Eagle Airlines Inc.",2605.90579710145,847,271,627,3,857
"1813",2012,3,"Delta Air Lines Inc.",3377.64516129032,1312,97,847,1,1121
"1814",2012,3,"ExpressJet Airlines Inc.",6458.01948051948,2425,347,719,1,2965
"1815",2012,3,"Frontier Airlines Inc.",1249.1,327,7,391,0,525
"1816",2012,3,"Hawaiian Airlines Inc.",1456.86666666667,1098,26,9,1,323
"1817",2012,3,"JetBlue Airways",4097.22448979592,1647,25,897,3,1525
"1818",2012,3,"Mesa Airlines Inc.",973.214285714286,286,70,126,2,489
"1819",2012,3,"SkyWest Airlines Inc.",3611.00680272109,883,63,882,2,1781
"1820",2012,3,"Southwest Airlines Co.",8934.67123287671,2553,408,1390,17,4567
"1821",2012,3,"United Air Lines Inc.",5842.52325581395,1940,117,1693,0,2093
"1822",2012,3,"US Airways Inc.",2242.3375,777,30,830,10,595
"1823",2012,3,"Virgin America",7167.46153846154,749,535,3674,7,2202
"1824",2012,4,"AirTran Airways Corporation",831.896551724138,253,1,259,0,319
"1825",2012,4,"Alaska Airlines Inc.",945.470588235294,329,13,284,3,317
"1826",2012,4,"American Airlines Inc.",4842.06097560976,1361,569,904,2,2007
"1827",2012,4,"American Eagle Airlines Inc.",2021.73758865248,714,236,369,0,702
"1828",2012,4,"Delta Air Lines Inc.",2180.60975609756,1040,33,472,1,635
"1829",2012,4,"ExpressJet Airlines Inc.",3761.3137254902,1588,146,498,3,1526
"1830",2012,4,"Frontier Airlines Inc.",935.9,289,11,355,0,282
"1831",2012,4,"Hawaiian Airlines Inc.",1134.13333333333,852,0,0,0,281
"1832",2012,4,"JetBlue Airways",2665.71428571429,1209,28,518,4,907
"1833",2012,4,"Mesa Airlines Inc.",706.918918918919,272,15,111,3,306
"1834",2012,4,"SkyWest Airlines Inc.",2278.13698630137,576,53,531,3,1115
"1835",2012,4,"Southwest Airlines Co.",7705.31506849315,2712,231,859,26,3876
"1836",2012,4,"US Airways Inc.",1588.58974358974,640,18,535,4,392
"1837",2012,4,"Virgin America",2522,295,251,1171,1,804
"1838",2012,5,"AirTran Airways Corporation",1922.08474576271,370,15,658,0,878
"1839",2012,5,"Alaska Airlines Inc.",908.313725490196,304,19,259,3,323
"1840",2012,5,"American Airlines Inc.",6924.91025641026,1816,702,1651,3,2753
"1841",2012,5,"American Eagle Airlines Inc.",2657.12592592593,705,326,776,2,847
"1842",2012,5,"Delta Air Lines Inc.",3465.21774193548,1302,111,954,3,1096
"1843",2012,5,"Frontier Airlines Inc.",830.661016949153,260,14,310,0,247
"1844",2012,5,"Hawaiian Airlines Inc.",1060.6,872,3,8,3,175
"1845",2012,5,"JetBlue Airways",3308.41509433962,1079,96,1006,7,1120
"1846",2012,5,"Mesa Airlines Inc.",1038.02469135802,356,74,208,4,394
"1847",2012,5,"Southwest Airlines Co.",9733.01369863014,3187,354,1222,34,4937
"1848",2012,5,"US Airways Inc.",2819.98717948718,928,70,1122,9,691
"1849",2012,5,"Virgin America",2541.30769230769,496,341,1004,2,698
"1850",2012,6,"AirTran Airways Corporation",2471.66101694915,483,12,839,0,1138
"1851",2012,6,"Alaska Airlines Inc.",1301.76363636364,434,29,326,4,509
"1852",2012,6,"American Airlines Inc.",6218.5625,2034,619,1437,8,2121
"1853",2012,6,"American Eagle Airlines Inc.",2719.18248175182,1004,225,540,1,948
"1854",2012,6,"Delta Air Lines Inc.",4119.6062992126,1609,173,997,1,1341
"1855",2012,6,"ExpressJet Airlines Inc.",6062.47096774194,1980,150,1190,1,2741
"1856",2012,6,"Frontier Airlines Inc.",1627.88461538462,486,30,590,0,522
"1857",2012,6,"Hawaiian Airlines Inc.",1001.9375,694,4,42,1,261
"1858",2012,6,"JetBlue Airways",5667.8679245283,1752,324,1190,17,2385
"1859",2012,6,"Mesa Airlines Inc.",962.4,535,20,122,2,285
"1860",2012,6,"Southwest Airlines Co.",12882.5753424658,3967,437,1631,27,6821
"1861",2012,6,"US Airways Inc.",3051.25714285714,1042,119,1049,22,820
"1862",2012,6,"Virgin America",5066.35714285714,631,287,2374,6,1769
"1863",2012,7,"AirTran Airways Corporation",4971.65454545455,891,69,1573,0,2439
"1864",2012,7,"Alaska Airlines Inc.",1400.48214285714,413,105,358,8,517
"1865",2012,7,"American Airlines Inc.",7528.8875,2221,596,2071,2,2639
"1866",2012,7,"American Eagle Airlines Inc.",4167.51851851852,1314,477,847,1,1529
"1867",2012,7,"Delta Air Lines Inc.",6600.46031746032,2106,406,1859,2,2228
"1868",2012,7,"ExpressJet Airlines Inc.",9353.30573248408,2693,356,1932,2,4370
"1869",2012,7,"Frontier Airlines Inc.",1418.53703703704,370,23,516,0,510
"1870",2012,7,"Hawaiian Airlines Inc.",1960.9375,1101,2,8,7,843
